22934;SENDSAS HYPER U;Boulevard Jean Guigues;84120;Satisfaisant;43.696325,5.496973;4496;82
22935;SENG KY;7 BIS RUE DE JOINVILLE;75019;Très satisfaisant;48.890443,2.378738;4422;45
22936;SENG LY;21 RUE RAMEY;75018;Satisfaisant;48.888142,2.346824;4421;98
22937;SENICE;Chemin des Poissonniers;62250;Très satisfaisant;50.824184,1.711959;3667;45
22938;SENNEUR JEAN;24, rue Dornat;60220;Satisfaisant;49.649214,1.732769;2144;101
22939;SENSATION CUIR;229 RUE SAINT DENIS;75002;Très satisfaisant;48.867197,2.351378;4425;98
22940;SEOUL;26 RUE TIPHAINE;75015;Très satisfaisant;48.848691,2.296692;4418;98
22941;SEOUL MAMA;33 RUE VIOLET;75015;Très satisfaisant;48.848124,2.293614;4418;98
22942;SEPIA;101 RUE DU CHEMIN VERT;75011;Très satisfaisant;48.861081,2.380874;4414;98
22943;SEPT BR;10 RUE DE LA FRATERNITE;93230;Très satisfaisant;48.877102,2.445614;4981;99
22944;SEPT COULEURS;31 B RUE NATIONALE;75013;Satisfaisant;48.823931,2.368035;4416;98
22945;SEPTIME;80 RUE DE CHARONNE;75011;Très satisfaisant;48.853596,2.380839;4414;98
22946;SEQUANA;ROUTE DU CHAMPS DE MANOEUVRE;75012;Satisfaisant;48.840167,2.406744;4415;99
22947;SER QUA FRAIS;PLACE DU DOCTEUR GIRAUDET;85460;Satisfaisant;46.334362,-1.307783;2645;1
22948;SERENA MIROMESNIL;43 RUE DE MIROMESNIL;75008;Satisfaisant;48.874081,2.315803;4431;12
22949;SERENA MIROMESNIL;43 RUE DE MIROMESNIL;75008;Satisfaisant;48.874081,2.315803;4431;100
22950;SERENADE;1 CRS PAOLI;20250;Satisfaisant;42.305587,9.150986;1559;98
22951;SERENEST;118 AVENUE DE FRANCE;75013;Satisfaisant;48.831029,2.376608;4416;99
22952;SERENEST;43 RUE PAUL MEURICE;75020;Très satisfaisant;48.876179,2.410679;4424;99
22953;SERGE TARDIF;4 Avenue du General Leclerc;15130;Satisfaisant;44.90071,2.459539;219;101
22954;SERIAL BURGER;57 PL ST LOUIS;57000;Très satisfaisant;49.115884,6.178619;3815;98
22955;SERIE LIMITHEE;24 RUE TROUSSEAU;75011;Satisfaisant;48.851742,2.378975;4414;98
22956;SERMIX;Rue de l'église;2400;Satisfaisant;49.040302,3.425017;1391;99
22957;SERPENT A PLUME;24 PL DES VOSGES;75003;Satisfaisant;48.864632,2.358102;4426;98
22958;SERRAL GWLADYS;2255 CHEMIN DES CHUTES;13690;Très satisfaisant;43.875885,4.796785;2370;71
22959;SERRANO HERNANDEZ RAFAEL - FERME DE LA BISCARRERE;ESTANIELS;9420;Satisfaisant;42.985772,1.364497;1947;71
22960;SERTELET EMMANUEL;793, route des Basses Pierres;88480;Satisfaisant;48.343255,6.817868;5767;71
22961;SERVAIN ANNAIG;Ferme de Borde Grande;11330;Satisfaisant;42.945676,2.540292;2978;71
22962;SERVICE CUISINE CENTRALE;Av des Sports;16730;Très satisfaisant;45.662434,0.089634;2076;99
22963;SERVICE DE RESTAURATION;Rond pont de la croix gloriant;27300;A améliorer;49.092206,0.586963;579;99
22964;SERVICE RESTAURATION;AVENUE EVARISTE GALLOIS;19000;Très satisfaisant;45.281813,1.795401;6363;99
22965;SERVICE RESTAURATION;RUE PAUL ROUIF;89140;Très satisfaisant;48.283485,3.201598;4714;99
22966;SERVICE RESTAURATION MUNICIPALE;AVENUE DE LA VICTOIRE;2440;Très satisfaisant;49.736603,3.248399;3977;99
22967;SERVICE RESTAURATION SCOLAIRE;100, PLACE RENE CASSIN;4200;Très satisfaisant;44.196706,5.942141;6079;99
22968;SERVICES ADMINISTRATIFS;47 avenue de Nantes;44140;Satisfaisant;47.077699,-1.404272;37;99
22969;SERVICES DIVERS;105 BOULEVARD DE LA VILLETTE;75010;Satisfaisant;48.879764,2.36996;4413;99
22970;SERVIDIS;14 RUE PAUL BERT;75011;Très satisfaisant;48.851908,2.384787;4414;45
22971;SES STERLING;1 RUE DU TECHNOPARC;68220;Très satisfaisant;47.572865,7.51851;2498;99
22972;SETAI;52 RUE D'HAUTPOUL;75019;Satisfaisant;48.884971,2.387278;4422;98
22973;SETTI SAS;64 AV JEAN JAURES;69190;Satisfaisant;45.710825,4.855024;5372;12
22974;SEVAN;120 RUE DE PARIS;94220;Satisfaisant;48.826199,2.406681;1244;98
22975;SEVEN DAYS;SEVEN DAYS;78100;Satisfaisant;48.924335,2.112812;5423;98
22976;SEVEN ELEVEN DE GARE;5 RUE JOSEPH HENAFF;93700;Satisfaisant;48.933351,2.455877;1824;66
22977;SEVEN FOOD;19 RTE DE THAIRY;74160;Satisfaisant;46.141252,6.071274;5525;98
22978;SEVERINE SUPER MARCHE;6 PL SEVERINE;93310;Satisfaisant;48.8822,2.409356;3161;46
22979;SEVESTRE DANIEL;LOUPIAC;15700;Très satisfaisant;45.117377,2.341227;4589;71
22980;SEYDIS SHO;AVENUE JEAN ALBERT LAMARQUE;83500;Très satisfaisant;43.108757,5.861441;2835;72
22981;SEZNEC Hervé;Lospilou;29160;Satisfaisant;48.274117,-4.512903;1677;71
22982;SFIZIO;8 RUE NOTRE DAME DES CHAMPS;75006;Satisfaisant;48.846596,2.327137;4429;98
22983;SFORZA BLL;3 PLACE DE L'HOTEL DE VILLE;37600;Satisfaisant;47.128115,0.997845;3402;98
22984;SH CHICKEN;20 PLACE RACINE;78300;Satisfaisant;48.921581,2.028841;4655;98
22985;SHABAIN MOHAMED;77 PROMENADE DE LA PLAGE;13008;Très satisfaisant;43.252074,5.376293;3689;98
22986;SHABESTAN;5 RUE DU COMMANDANT RIVIERE;75008;Très satisfaisant;48.872705,2.309331;4431;98
22987;Shahin;7 RUE BECHEVELIN;69007;Satisfaisant;45.754023,4.842489;3524;98
22988;SHAI SUPRETTE;73 RUE LABROUSTE;75015;Très satisfaisant;48.831802,2.306279;4418;46
22989;SHALIMAR;3 RUE TAISSON;30100;Satisfaisant;44.124713,4.077876;77;98
22990;SHALIMAR;4 RUE SAINT PRIX BAROU;7100;Satisfaisant;45.242093,4.667255;154;98
22991;SHALIMAR;92 PASSAGE  BRADY;75010;Satisfaisant;48.871549,2.354094;4413;98
22992;SHAMA;12 RUE MARX DORMOY;75018;A améliorer;48.885568,2.359583;4421;46
22993;SHANGAI PARISIEN;49 RUE DU CHERCHE MIDI;75006;Satisfaisant;48.849009,2.325622;4429;98
22994;SHANGHAI;50 AVENUE DE FLANDRE;75019;Très satisfaisant;48.887355,2.373106;4422;98
22995;SHANGRI-LA HOTELS (PARIS);10 AVENUE D IENA;75016;Très satisfaisant;48.863783,2.293219;4419;98
22996;SHANGRI-LA HOTELS (PARIS);10 AVENUE D IENA;75016;Très satisfaisant;48.863783,2.293219;4419;98
22997;SHANGRI-LA HOTELS (PARIS);10 AVENUE D IENA;75016;Très satisfaisant;48.863783,2.293219;4419;98
22998;SHARK MARKET;5 COUR SAINT EMILION;75012;Très satisfaisant;48.832521,2.385623;4415;45
22999;SHARVA;8 AV LOUISE MICHEL;93150;Satisfaisant;48.923249,2.475114;3022;11
23000;SHAYMA;2 PL ANDRE ABBAL;31100;Satisfaisant;43.570566,1.402855;6283;98
23001;SHCB;1 BD DE STOCKPORT;34500;Très satisfaisant;43.338858,3.244473;624;99
23002;SHCB;RUE DES ENTREPRENEURS;74580;Satisfaisant;46.127908,6.028975;6767;99
23003;SHCB RUE DE PROVENCE;11 RUE DE PROVENCE;38070;Satisfaisant;45.629071,5.109794;5761;99
23004;SHEEZAN;FAUBOURG SAINT DENIS 84 RUE;75010;Satisfaisant;48.877019,2.356067;4413;98
23005;SHEHERAZADE (SCHEHERAZADE);193 AV GENERAL LECLERC;91190;A améliorer;48.703634,2.101519;2273;98
23006;SHENE;3 B RUE LAMARTINE;60000;Satisfaisant;49.430442,2.084778;522;98
23007;SHEPALI;44 RUE CAVENDISH;75019;Satisfaisant;48.884445,2.378927;4422;46
23008;SHERLOCK LILLE;150 RUE DE SOLFERINO;59800;Satisfaisant;50.638797,3.092351;3366;98
23009;SHERPA (BEROD);PASSAGE DU CENTRE;74230;Satisfaisant;45.859911,6.415486;3600;1
23010;SHH - IT TRATTORIA;3 RUE MICHELE MORGAN;91220;Très satisfaisant;48.580548,2.300792;855;98
23011;SHIAWASE;97-99 RUE RAYMOND LOSSERAND;75014;Satisfaisant;48.833245,2.316942;4417;98
23012;SHIBA FISH;RUE DE CRIMEE;75019;Très satisfaisant;48.886284,2.381914;4422;66
23013;SHIFUMII;95 B COURS CHARLEMAGNE;69002;Satisfaisant;45.741498,4.820245;3516;98
23014;SHIKA;25 RUE DU DOCTEUR LEROY;72000;Satisfaisant;48.002331,0.196195;3098;98
23015;SHIMSHAL;LE VILLAGE;4120;Satisfaisant;43.77978,6.341462;2791;98
23016;SHINE GARDEN;23 RUE AUX OURS;75003;Satisfaisant;48.863186,2.351365;4426;98
23017;SHINSEKAI;55 AVENUE JEAN JAURES;89400;Satisfaisant;47.963899,3.514952;3839;98
23018;SHINTHU;23 RUE PERDONNET;75010;Satisfaisant;48.88406,2.361148;4413;98
23019;SHINYA PAIN;40 RUE DES TROIS FRERES;75018;Satisfaisant;48.885249,2.339674;4421;12
23020;SHINZZO;68 B RUE MANIN;75019;Satisfaisant;48.884816,2.392536;4422;98
23021;SHINZZO;68 RUE MANIN;75019;Très satisfaisant;48.884816,2.392536;4422;98
23022;SHIRINKAM;4-8 RUE LOBINEAU;75006;Très satisfaisant;48.851813,2.336471;4429;12
23023;SHIRO;49, RUE DU FBG SAINT-ANTOINE;75011;Très satisfaisant;48.852243,2.372852;4414;98
23024;SHISO SUSHI;79 RUE DU FG ST MARTIN;60300;Satisfaisant;49.200252,2.580149;6015;98
23025;SHIVA;99, rue de Courlancy;51100;Très satisfaisant;49.244772,4.019084;4876;98
23026;SHIVA EXOTIQUES;8 RUE DE PARIS;92110;Satisfaisant;48.896932,2.308166;1456;1
23027;SHIVA NAGAR;23 RUE D ORBANDELLE;89000;Satisfaisant;47.797025,3.569711;336;98
23028;SHIVRAM SRI;Village Balaté;97320;Très satisfaisant;5.480138,-54.041213;5547;98
23029;SHR 2761-3646;137 BOULEVARD MACDONALD;75019;Satisfaisant;48.898637,2.380264;4422;99
23030;SHR 3265;10 Bis Rue Des Frères Beaumont;59128;Satisfaisant;50.402273,3.050926;2079;99
23031;SHR 3493;ROUTE D'ARC EN BARROIS;52000;Très satisfaisant;48.122226,5.139436;1334;99
23032;SHR 6942;3 RUE DE LA SENATORERIE ST HILA;49400;Satisfaisant;47.264692,-0.102304;5946;99
23033;SHUN LI (YUNFA);4 RUE LINNE;75005;Satisfaisant;48.844209,2.35499;4428;98
23034;SI A VOCATION SCOLAIRE D'ORMES;Salle municipale - Rue de la sablière;27190;A améliorer;49.026098,0.967946;4724;99
23035;SI BERTHECOURT,PONCHON,VILLERS ST SEPULC;40 RUE JULES FERRY;60370;Satisfaisant;49.351452,2.22794;592;99
23036;SI DE LA COOPERATION DANS LE DOMAINE DE LA RESTAURATION;24, RUE GRETILLAT;94400;Très satisfaisant;48.781863,2.398916;6778;99
23037;SI DE RESTAURATION COURONNAISE;MAIRIE PL DE LA LIBERATION;76650;Très satisfaisant;49.385149,1.021071;4504;99
23038;SI DU CEG DE VILLERS BOCAGE;PL  DU MARECHAL LECLERC;14310;Très satisfaisant;49.081128,-0.655471;6722;99
23039;SI RESTAURATION COLLECTIVE BLANC MESNIL;6, rue Gustave Roussy;93150;Très satisfaisant;48.944141,2.476399;3022;99
23040;SI SCOLAIRE DU MOYEN ODON;LE BOURG;14310;Satisfaisant;49.076508,-0.622001;1914;99
23041;SI VOCATION SCOLAIRE CELLES JARNAC ...;20 impasse des gites;17520;Satisfaisant;45.556996,-0.403949;2589;99
23042;SI VOCATION SCOLAIRE CORNANT SUBLIGNY;Rue des Ragoberts;89500;Satisfaisant;48.12184,3.183966;1878;99
23043;SIBEL;SIBEL;46100;Satisfaisant;44.609231,2.024371;2061;98
23044;SIBILLE ERIC;GAUDISSARD;5390;Très satisfaisant;44.739957,6.839568;3880;71
23045;SICA DE LA PORTE DES BAUGES;LA FRUITIERE;73410;Satisfaisant;45.799283,5.893789;5687;22
23046;SIDAD MOHAMED;8 RUE DE VICQUES;61000;Très satisfaisant;47.988022,0.212236;75;98
23047;SIDI BOU;16 RUE DU GENERAL LECLERC;94270;Satisfaisant;48.8145,2.359772;3085;98
23048;SIDONIE;9 RUE MARYSE BASTIE;10100;Satisfaisant;48.505727,3.748917;4985;100
23049;SIDONIE;9 RUE MARYSE BASTIE;10100;Très satisfaisant;48.505727,3.748917;4985;11
23050;SIDONIE;9 RUE MARYSE BASTIE;10100;Très satisfaisant;48.505727,3.748917;4985;71
23051;SIEGE ADMINISTRATIF;SIEGE ADMINISTRATIF;62350;Satisfaisant;50.595027,2.521651;5833;99
23052;SIELANKA;22 CRS SEXTIUS;13100;Très satisfaisant;43.528468,5.443552;58;98
23053;SIGES;SIGES;89440;Très satisfaisant;47.609033,3.863075;2615;46
23054;SIGES;SIGES;89440;Très satisfaisant;47.609033,3.863075;2615;99
23055;SIGES;SIGES;89440;Très satisfaisant;47.609033,3.863075;2615;99
23056;SIGNATURE;180 RUE DU ROUET;13008;Très satisfaisant;43.276537,5.394281;3689;98
23057;SIGNATURE;8 RUE GAMBEY;75011;Satisfaisant;48.865133,2.372039;4414;98
23058;SIGNORIZZA;RTE DE VIEILFOND;18100;Satisfaisant;47.239308,2.066069;6623;98
23059;SIGONNEAU QUENTIN;Sèmechoux;86200;Satisfaisant;47.007637,0.001701;2300;71
23060;SILA;4 AV GABRIEL DORDAIN;18400;Satisfaisant;46.992273,2.245081;5370;98
23061;SILK PARIS;13 B RUE VERNIER;75017;Satisfaisant;48.883713,2.290758;4420;98
23062;SIMBAT;58 BOULEVARD DE PICPUS;75012;Satisfaisant;48.844039,2.402223;4415;98
23063;SIMI;46 RUE THIERS;27300;Très satisfaisant;49.090293,0.597294;579;98
23064;SIMO LAURENT;17 LOT DES SERRES;11120;Très satisfaisant;43.250498,2.898298;5672;71
23065;SIMON EMERIC;330 ROUTE DE LOUSTAOU;40230;Très satisfaisant;43.684187,-1.337014;5489;66
23066;SIMON LOUIS-VICTOR;PRESSILLAC;24500;Très satisfaisant;44.678974,0.395507;2005;100
23067;SIMONE;33 BOULEVARD ARAGO;75013;Très satisfaisant;48.835326,2.347912;4416;98
23068;SIMPLY MARKET;31 BOULEVARD GOUVION SAINT CYR;75017;Très satisfaisant;48.883269,2.28813;4420;45
23069;SIMPLY MARKET;31 BOULEVARD GOUVION SAINT CYR;75017;Très satisfaisant;48.883269,2.28813;4420;80
23070;SIMPLY MARKET;31 BOULEVARD GOUVION SAINT CYR;75017;Très satisfaisant;48.883269,2.28813;4420;82
23071;SIMPLY MARKET;25 avenue Jeanne d'Arc;95600;Satisfaisant;48.99041,2.277338;1849;45
23072;SIN AN KIANG;8 AVENUE DE LA REPUBLIQUE;75011;Très satisfaisant;48.866645,2.366489;4414;98
23073;SIN KO;5 RUE DU DRAGON;75006;Très satisfaisant;48.85363,2.331254;4429;98
23074;SINORAMA;23 RUE DU DOCTEUR MAGNAN;75013;Satisfaisant;48.826448,2.360275;4416;98
23075;SIONG YI;25 B RUE SOEUR ANNE MARIE GUEGAN;97360;Très satisfaisant;5.603219,-53.815688;3589;98
23076;SIP SARL;209 RTE DE SAINT LEU;93800;A corriger de manière urgente;48.956344,2.331942;1916;46
23077;SIR WINSTON CHURCHILL;37 RUE LA PEROUSE;75016;Satisfaisant;48.872077,2.294895;4419;98
23078;SIROCCO;7 PLACE D'ARMES;83400;Satisfaisant;43.000441,6.203428;2534;98
23079;SIROU MAELLE;BORDE GRANDE;11330;Satisfaisant;42.945676,2.540292;2978;71
23080;SIRS DE SAINT-MARC-LE-BLANC ET LE TIERCENT;RUE DU LAVOIR;35460;Satisfaisant;48.366149,-1.408109;5600;99
23081;SIRTA;46 AV DE VERDUN;26000;Satisfaisant;44.938352,4.90094;6424;11
23082;SISSEBISSE;6 B RUE CLEMENCEAU;39300;Satisfaisant;46.742641,5.913674;1207;98
23083;SITE DE BRIVE;Boulevard Roger COMBE;19100;Satisfaisant;45.168953,1.496189;886;99
23084;SITE DE JALLAIS;45  AV  CHAPERONNIERE;49510;Satisfaisant;47.196977,-0.873908;508;99
23085;SITE DE MAGNAC LAVAL;Beauséjour;87190;Très satisfaisant;46.21612,1.165826;3544;99
23086;SITE DE MONTCUQ;LE CAUSSE D'ANTIGNAC;46170;Très satisfaisant;44.270577,1.359876;1065;99
23087;SITE DE MONTELEGER;route de Beauvallon;26760;Satisfaisant;44.857054,4.917767;3971;99
23088;SITE DE PRODUCTION D'IVRY SUR SEINE;15 RUE VICTOR HUGO;94200;Très satisfaisant;48.82189,2.391519;2574;99
23089;SITE EDMOND MICHELET;2 boulevard Jean Monnet;35300;Très satisfaisant;48.35218,-1.198717;2151;99
23090;SITE HOSPITALIER DE GAP;1, Place Auguste Muret;5000;Satisfaisant;44.556444,6.07396;2221;99
23091;SITE JULIEN GRIFFON;13, place du Dr Charles Pleindoux;71250;Très satisfaisant;46.428418,4.661715;1462;99
23092;SITE LES RIVES DU DOUBS;2, Faubourg Saint Etienne BP 329;25304;Satisfaisant;46.90061,6.36001;4678;99
23093;SITE VARENNES EN ARGONNE;2 RUE DE CHEPPY;55270;Satisfaisant;49.228354,5.03678;6461;99
23094;SITHI VINAYKA CASH & CARRY;56 RUE PHILIPPE DE GIRARD;75018;Satisfaisant;48.886225,2.361186;4421;46
23095;SITIS VILLERS ST PAUL;4 B BD DE LA REPUBLIQUE;60870;A améliorer;49.288129,2.479523;6731;46
23096;SIVA MARKET;132 RUE DAMREMONT;75018;Très satisfaisant;48.895513,2.337825;4421;1
23097;SIVANA CAFE;9 RUE GUILLAUME BERTRAND;75011;Très satisfaisant;48.863625,2.380375;4414;98
23098;SIVOM DE STAINS ET PIERREFITTE-SUR-SEINE;rue du Moutiers;93240;Satisfaisant;48.959333,2.389107;6141;99
23099;SIVOM DU CANTON DE HEDE;1 rue Alfred Anne-Duportal;35630;Satisfaisant;48.295147,-1.798969;2472;99
23100;SIVOM DU HAUT MEDOC;8, rue du Commandant Charcot;33290;Satisfaisant;44.921901,-0.61967;660;99
23101;SIVOM HERMERAY RAIZEUX;1 rue de la Mairie;78125;Satisfaisant;48.65157,1.689118;2492;99
23102;SIVU - CUISINE CENTRALE MUTUALISEE;26, Avenue Jean Moulin;63540;Très satisfaisant;45.737208,3.103221;4980;99
23103;SIVU POUR LE REGROUPEMENT PEDAGOGIQUE DES COMMUNES D'ADILLY FENERY ET SAINT GERMAIN DE LONGUE;Le Bourg;79450;Satisfaisant;46.687221,-0.362167;2039;99
23104;SIVU RESTAURATION MUNICIPAL MASSY CHILLY;18, route de massy;91380;Très satisfaisant;48.711871,2.304071;1394;99
23105;SIVU RESTAURATION MUNICIPALE DES VILLES;3 AVENUE DES ROSES;94380;Très satisfaisant;48.765229,2.493303;719;99
23106;SIVU VAL DE PAMPROUX;15 rue de la Halte;79800;Satisfaisant;46.386985,-0.100227;5868;99
23107;SJM SUPERETTE;30 rue beaufils;93120;Satisfaisant;48.926734,2.382131;2722;46
23108;S'JONGERS HUGO;LE PILLARD;3210;Très satisfaisant;46.632577,3.140734;27;71
23109;SK;5 AV JEAN BAPTISTE CLEMENT;92140;A améliorer;48.801066,2.267259;1433;98
23110;Skend'Bokit (SKEND'MAY);33 AV DE LA GARE;78310;A améliorer;48.740662,1.914376;1469;98
23111;SKR;107 route de rouffach;68000;Satisfaisant;48.063376,7.341845;1475;94
23112;SKS ALIMENTATION;10 RUE PIERRE PICARD;75018;Très satisfaisant;48.884765,2.346049;4421;46
23113;SKY FOOD;RTE DE MOUY CD 137;60290;Satisfaisant;49.320775,2.43892;1086;98
23114;SL BASTILLE;4 BOULEVARD RICHARD LENOIR;75011;Très satisfaisant;48.853991,2.369949;4414;98
23115;SL RENARD;5 RUE DU RENARD;75004;Satisfaisant;48.857976,2.351553;4427;98
23116;SL VOLTAIRE;130  BOULEVARD VOLTAIRE;75011;Très satisfaisant;48.857461,2.380364;4414;98
23117;SLAVMARKET;19 RUE CHANZY;75011;Très satisfaisant;48.852652,2.384118;4414;46
23118;S'LICHTEBURJER LADL;36 RUE DU CHATEAU;67340;A corriger de manière urgente;48.920735,7.481511;3344;98
23119;SM ALIMENTATION;87 RUE MICHELET;93100;Satisfaisant;48.853063,2.42838;4053;46
23120;SMAAK NATURAL FOOD;35 RUE DU GRAND MARCHE;37000;Satisfaisant;47.394275,0.679843;6300;98
23121;SMAAK SELV SERVICE;14 PL DE LA RESISTANCE;37000;Très satisfaisant;47.394421,0.686311;6300;98
23122;SMALAND;34 RUE STEPHENSON;75018;Satisfaisant;48.887226,2.356461;4421;98
23123;SMART K LEVALLOIS;68 T RUE MARJOLIN;92300;A améliorer;48.89819,2.290088;3322;98
23124;SMILE;25 RUE RAMEY;75018;Satisfaisant;48.88842,2.346668;4421;98
23125;SN BANGLA;24 AV MARECHAL FOCH;34500;Satisfaisant;43.34656,3.216212;624;98
23126;SNA;129 RUE DU MARECHAL LECLERC;94410;Satisfaisant;48.816071,2.459212;5094;1
23127;SNACK 3000;RUE EUGENE DELACROIX;93600;Satisfaisant;48.952746,2.498903;300;98
23128;SNACK AL HOCEIMA;9 PL DU COMMERCE;70000;A améliorer;47.638745,6.169292;6589;98
23129;SNACK ALANYA;28 RUE DU GENERAL DE GAULLE;57740;Satisfaisant;49.116485,6.642451;3423;98
23130;SNACK BAR BIENVENUE;BP 547;98600;Satisfaisant;-13.283121,-176.171997;6382;98
23131;SNACK BAR LA TETE RAIDE;8 RUE DE LA PLAGE;97650;Satisfaisant;-12.764672,45.086682;4140;98
23132;SNACK BLANDAN;123 RUE SERGENT BLANDAN;54000;Très satisfaisant;48.674401,6.170992;4164;98
23133;SNACK BURGERS;171 RUE DES CITES;93300;A améliorer;48.913971,2.388632;280;98
23134;SNACK CHEZ FILLOU (PHILIPPE THURIET);Parc EUROMEDECINE;34000;Satisfaisant;43.620304,3.907765;4042;98
23135;SNACK CHEZ PANSA;10 ALL ALBERTINE SIDA;97317;Satisfaisant;5.155295,-54.344479;172;98
23136;SNACK DE LA BASE NATURE FRANCOIS LEOTARD;BD DE LA MER;83600;Satisfaisant;43.423615,6.740796;2171;98
23137;SNACK DE LA DUNE;210 AVENUE DU LAC;84170;Très satisfaisant;44.01809,4.96457;3980;98
23138;SNACK D'ENVEAUX;LD GRENET;24220;Satisfaisant;44.825658,1.098849;5840;98
23139;SNACK DES AMIS;26 RUE PASKY;97600;Satisfaisant;-12.780812,45.228846;3588;98
23140;SNACK DU COLLEGE;38 BD DU BAOBAB;97600;Satisfaisant;-12.784037,45.229302;3588;98
23141;SNACK DU LAC;CHEMIN DE LA SERRE - Camping Les Rives Du Lac;66180;Satisfaisant;42.637393,2.914035;6691;98
23142;SNACK DU PAILLON;24 B BD JEAN BAPTISTE VERANY;6300;Satisfaisant;43.710547,7.284277;4220;98
23143;SNACK DU PONT DU CAYLUS;1 RUE DE LA SOURCE;34420;Satisfaisant;43.313071,3.282831;6699;98
23144;SNACK DU TK;CHE DE RIVECOURT;60410;Satisfaisant;49.303991,2.724628;6531;98
23145;SNACK EMIRDAG;28 RUE DU MARECHAL LECLERC;59190;Satisfaisant;50.721911,2.534513;2471;98
23146;SNACK FRITERIE;ZONE DES PLATANES;51490;Très satisfaisant;49.302119,4.325517;4694;98
23147;SNACK ISTANBUL;1 B RUE LEON GAUTIER;83400;Satisfaisant;43.118346,6.1279;2534;98
23148;SNACK ISTANBUL;6 avenue de France;57400;Satisfaisant;48.734989,7.049642;5920;98
23149;SNACK KAYA;13 RUE DU GENERAL PATTON;54410;Très satisfaisant;48.657383,6.23072;2932;98
23150;SNACK LAWFLI;LAWFLI;97427;Satisfaisant;-21.254601,55.362398;3318;98
23151;SNACK LE 163;2 RUE SAINTE FAMILLE;13008;Très satisfaisant;43.278042,5.392758;3689;98
23152;SNACK LE 2009;1 AV DES POILUS;83390;Satisfaisant;43.225378,6.142463;4542;98
23153;SNACK LE PRINCE;7 AV CHARLES DE GAULLE;19000;Satisfaisant;45.267342,1.770975;6363;98
23154;Snack LELEIFUA;PRFJ+CG;98600;Satisfaisant;-13.276439,-176.168633;6382;98
23155;SNACK L'IMPERIAL;PLAN D EAU DES PRES DU PEYAS;16270;Satisfaisant;45.873301,0.586691;6206;98
23156;Snack MAHINA;FALALEU;98600;Satisfaisant;-13.28905,-176.17935;6382;98
23157;Snack MANUIA ALYZEE K.F.M-P;Nuku;98620;Satisfaisant;-14.292368,-178.163579;6059;98
23158;Snack Mirabelle;RTE DE LUTTANGE;57940;Satisfaisant;49.304603,6.265359;6799;98
23159;SNACK RIVOLI;42 RUE DE RIVOLI;75004;Très satisfaisant;48.85657,2.355887;4427;98
23160;SNACK SUR LE POUCE;7 GRAND RUE;57410;Très satisfaisant;49.04647,7.22445;2402;98
23161;SNACK TCHAK-TCHAK;AV ZOUBERT ADINANI;97600;Satisfaisant;-12.782074,45.227216;3588;98
23162;Snack Ugatai;Fenuarama;98600;Très satisfaisant;-13.2815,-176.186743;6382;98
23163;SNACK VONA BARR;7 RUE TAUFFLIEB;67140;Satisfaisant;48.407434,7.448991;443;98
23164;SNAP FOOD;177 RUE DE LA MAIRIE;59500;Satisfaisant;50.368216,3.079345;1803;98
23165;SNC BJCE;52 B RUE DES MARTYRS;75009;Satisfaisant;48.879661,2.340235;4433;98
23166;SNC BRASSERIE DU THEATRE Garden Ice Café;LE THEATRE;19100;A améliorer;45.148038,1.517353;886;98
23167;SNC DE L'ENVERS DES GRAVIERS;458, Ch des Petits Prés;88290;Satisfaisant;47.956575,6.738046;5943;71
23168;SNC DU ROND POINT;117 RUE ST PATRICE;14400;Très satisfaisant;49.281513,-0.717988;471;98
23169;SNC HOTEL DAVOUT;110 RUE DES ORTEAUX;75020;Très satisfaisant;48.855476,2.409834;4424;98
23170;SNC LE DERNIER METRO;68 BD EUGENE PIERRE;13005;Très satisfaisant;43.295425,5.390634;3686;98
23171;SNC LE JEAN BART;18 RUE LE PELETIER;75009;Satisfaisant;48.87333,2.338871;4433;98
23172;SNC LE MADAFLO;5 RTE DE LACANAU;33112;Très satisfaisant;45.155949,-0.842753;5553;98
23173;SNC LE MURAT;83  RUE D'AUTEUIL;75016;Satisfaisant;48.847722,2.259101;4419;98
23174;SNC LE PRIEURE;48, rue Arnoult Crapotte;78700;Satisfaisant;48.99317,2.091548;1516;99
23175;SNC LE ROYAL REUILLY BAR;66 RUE DE REUILLY;75012;Satisfaisant;48.844517,2.389739;4415;98
23176;SNC LIDL;AV RAYMOND POINCARE;19130;Très satisfaisant;45.257744,1.413422;4286;45
23177;SNC LIDL;210 AV DU MAINE;75014;Très satisfaisant;48.829805,2.325805;4417;45
23178;SNC LIDL;210 AV DU MAINE;75014;Très satisfaisant;48.829805,2.325805;4417;80
23179;SNC LIDL;34 RUE DE REUILLY;75012;Très satisfaisant;48.846218,2.387626;4415;45
23180;SNC RELAIS DES PRODUCTEURS;7 RUE BASSE;51800;Très satisfaisant;49.005051,4.969117;3049;71
23181;SNC REMER;Chemin de la Quessine;83350;Très satisfaisant;43.192621,6.647641;4845;98
23182;SNC SANCHEZ CAHAIGNE;village;9800;Très satisfaisant;42.935595,0.91529;2213;98
23183;SNC TABAC DE LA MUETTE-BONGRAND;6,  CHAUSSEE DE LA MUETTE;75016;Très satisfaisant;48.858297,2.273879;4419;98
23184;SNC YANG;29 RUE CAMBRONNE;75015;Satisfaisant;48.845773,2.302093;4418;98
23185;SNG FOOD;4 RUE JEAN BART;27000;Satisfaisant;49.024333,1.173563;1993;2
